46
57
67
14
86
77
50
16
86
61
81
43
66
47
43
43
64
78
61
76
45
30
25
60
61
75
17
55
75
51
65
71
86
52
61
60
67
70
42
78
50
64
74
60
30
45
87
50
61
72
79
0
54
45
69
64
56
70
59
80
81
52
72
65
63
56
72
86
74
67
70
84
79
46
54
77
54
13
53
86
64
60
44
70
84
21
63
50
64
70
80
86
47
75
10
70
60
70
30
78
76
78
55
79
53
58
60
66
40
45
79
89
76
58
73
54
50
42
88
31
62
84
20
73
56
66
15
72
42
10
63
55
86
53
74
81
75
81
70
67
0
53
45
64
87
33
66
18
61
56
63
0
70
75
44
75
25
89
58
76
53
82
3
72
84
50
60
70
82
30
47
55
58
63
44
68
66
60
24
0
83
4
94
53
89
62
76
87
51
73
78
67
86
61
86
70
91
62
96
59
83
20
22
64
70
50
53
77
84
81
73
51
40
50
14
74
65
0
62
57
38
63
47
8
45
74
77
75
78
86
61
83
70
74
21
0
47
63
58
13
42
70
47
53
73
62
45
12
51
71
87
77
89
55
87
80
54
70
41
23
56
73
65
43
70
70
35
